3.067636489868164062e-02,3.569408133625984192e-02,8.843547105789184570e-01,3.617671132087707520e-02,1.309815980494022369e-02
2.858690544962882996e-02,1.091772317886352539e-02,9.074432253837585449e-01,4.667284712195396423e-02,6.379357539117336273e-03
3.526492789387702942e-02,9.920917451381683350e-03,8.194653391838073730e-01,1.264203041791915894e-01,8.928504772484302521e-03
4.559992626309394836e-02,1.317856274545192719e-02,5.426665544509887695e-01,3.839071393013000488e-01,1.464785449206829071e-02
4.298599064350128174e-02,1.473096292465925217e-02,2.385003268718719482e-01,6.871403455734252930e-01,1.664230972528457642e-02
3.538053110241889954e-02,1.391245238482952118e-02,9.037035703659057617e-02,8.449379801750183105e-01,1.539865601807832718e-02
3.502281755208969116e-02,1.226301304996013641e-02,4.621703922748565674e-02,8.937575221061706543e-01,1.273957826197147369e-02
4.048038646578788757e-02,1.076873112469911575e-02,2.909665182232856750e-02,9.089506268501281738e-01,1.070359069854021072e-02
5.400132015347480774e-02,1.135185174643993378e-02,1.761321723461151123e-02,9.062517285346984863e-01,1.078196521848440170e-02
9.874069690704345703e-02,1.454112399369478226e-02,1.273672096431255341e-02,8.608353734016418457e-01,1.314613223075866699e-02
2.465904206037521362e-01,1.946085691452026367e-02,1.236367505043745041e-02,7.061328887939453125e-01,1.545207481831312180e-02
5.990427136421203613e-01,1.814745552837848663e-02,1.507627032697200775e-02,3.562521934509277344e-01,1.148132234811782837e-02
8.784794807434082031e-01,1.161833107471466064e-02,1.543852128088474274e-02,8.975709974765777588e-02,4.706622101366519928e-03
9.295170903205871582e-01,1.364636700600385666e-02,1.290888804942369461e-02,4.013298079371452332e-02,3.794617252424359322e-03
9.420692324638366699e-01,2.075872197747230530e-02,1.028710883110761642e-02,2.228962071239948273e-02,4.595175385475158691e-03
8.881855010986328125e-01,6.458806246519088745e-02,9.383678436279296875e-03,2.480807155370712280e-02,1.303466223180294037e-02
6.381455659866333008e-01,2.599490880966186523e-01,8.423089981079101562e-03,3.704944252967834473e-02,5.643279477953910828e-02
2.634635865688323975e-01,5.689461231231689453e-01,6.348708178848028183e-03,3.730672597885131836e-02,1.239348202943801880e-01
1.028886064887046814e-01,7.194463014602661133e-01,5.512599833309650421e-03,2.595076896250247955e-02,1.462017297744750977e-01
3.668506443500518799e-02,7.935246825218200684e-01,5.643612705171108246e-03,1.830663718283176422e-02,1.458400487899780273e-01
1.682756468653678894e-02,8.325132131576538086e-01,7.659471593797206879e-03,1.568576134741306305e-02,1.273138970136642456e-01
1.118241157382726669e-02,8.504459261894226074e-01,1.695235073566436768e-02,1.653740182518959045e-02,1.048819199204444885e-01
1.177401654422283173e-02,8.142774701118469238e-01,7.301627844572067261e-02,2.156634069979190826e-02,7.936588674783706665e-02
1.823338493704795837e-02,5.028307437896728516e-01,4.093019962310791016e-01,2.641572058200836182e-02,4.321812465786933899e-02
2.079236879944801331e-02,6.840294599533081055e-02,8.843741416931152344e-01,1.956804096698760986e-02,6.862452719360589981e-03
1.996284350752830505e-02,7.807414047420024872e-03,9.551916122436523438e-01,1.569622755050659180e-02,1.341962954029440880e-03
2.095060981810092926e-02,5.819816607981920242e-03,9.445818066596984863e-01,2.761426195502281189e-02,1.033441396430134773e-03
2.909912727773189545e-02,9.734030812978744507e-03,8.748250007629394531e-01,8.500331640243530273e-02,1.338520320132374763e-03
3.878071159124374390e-02,2.194891311228275299e-02,5.820116996765136719e-01,3.543015718460083008e-01,2.957097953185439110e-03
3.088157251477241516e-02,3.059143759310245514e-02,1.218378916382789612e-01,8.112659454345703125e-01,5.423113238066434860e-03
2.492816373705863953e-02,3.097053244709968567e-02,2.205156348645687103e-02,9.151639938354492188e-01,6.885764654725790024e-03
2.668210491538047791e-02,3.161869198083877563e-02,9.291686117649078369e-03,9.247466921806335449e-01,7.660929113626480103e-03
3.375449031591415405e-02,3.241068869829177856e-02,6.768914870917797089e-03,9.191039800643920898e-01,7.961953058838844299e-03
5.607130005955696106e-02,3.237910568714141846e-02,7.172523532062768936e-03,8.966994285583496094e-01,7.677606306970119476e-03
1.181964725255966187e-01,3.120008483529090881e-02,1.061239372938871384e-02,8.330764770507812500e-01,6.914645433425903320e-03
3.018524050712585449e-01,2.397145144641399384e-02,1.925546117126941681e-02,6.494046449661254883e-01,5.516133271157741547e-03
6.137145161628723145e-01,1.859369501471519470e-02,2.507709525525569916e-02,3.383723795413970947e-01,4.242319613695144653e-03
7.969062328338623047e-01,1.977372542023658752e-02,1.863245293498039246e-02,1.607363075017929077e-01,3.951260820031166077e-03
8.442657589912414551e-01,3.296113759279251099e-02,1.210849266499280930e-02,1.051759496331214905e-01,5.488727707415819168e-03
8.326514363288879395e-01,6.538898497819900513e-02,9.461700916290283203e-03,8.313014358282089233e-02,9.367752820253372192e-03
7.449418902397155762e-01,1.435499489307403564e-01,9.549522772431373596e-03,8.227300643920898438e-02,1.968564279377460480e-02
6.333588361740112305e-01,2.453336268663406372e-01,1.380509603768587112e-02,7.840763032436370850e-02,2.909480594098567963e-02
6.260604262351989746e-01,2.583905458450317383e-01,3.031048737466335297e-02,5.943978577852249146e-02,2.579875849187374115e-02
5.820927619934082031e-01,2.862854599952697754e-01,4.790950566530227661e-02,5.489161610603332520e-02,2.882059291005134583e-02
3.901460170745849609e-01,4.584587514400482178e-01,4.682734981179237366e-02,6.182087585330009460e-02,4.274698719382286072e-02
1.809097230434417725e-01,6.649460792541503906e-01,3.446062654256820679e-02,6.056954339146614075e-02,5.911403149366378784e-02
7.525330781936645508e-02,7.704526185989379883e-01,3.302170336246490479e-02,5.113004893064498901e-02,7.014235854148864746e-02
4.554353654384613037e-02,7.665688395500183105e-01,6.986315548419952393e-02,5.112070962786674500e-02,6.690374016761779785e-02
4.257512837648391724e-02,5.606492757797241211e-01,2.884448170661926270e-01,6.404632329940795898e-02,4.428438469767570496e-02
3.998497873544692993e-02,1.524694859981536865e-01,7.345325350761413574e-01,6.189704686403274536e-02,1.111591514199972153e-02
3.393017500638961792e-02,6.785667687654495239e-02,7.991696000099182129e-01,9.239672869443893433e-02,6.646850612014532089e-03
3.780061379075050354e-02,8.513580262660980225e-02,6.347565650939941406e-01,2.332861870527267456e-01,9.020840749144554138e-03
3.939851373434066772e-02,1.038599237799644470e-01,3.292666375637054443e-01,5.151044130325317383e-01,1.237056311219930649e-02
3.877757117152214050e-02,9.053834527730941772e-02,1.224050074815750122e-01,7.366060018539428711e-01,1.167309004813432693e-02
4.886559769511222839e-02,6.520099192857742310e-02,7.654194533824920654e-02,8.012770414352416992e-01,8.114469237625598907e-03
7.227727025747299194e-02,4.926328733563423157e-02,7.655212283134460449e-02,7.961426973342895508e-01,5.764617584645748138e-03
1.369160711765289307e-01,3.514935821294784546e-02,1.164412274956703186e-01,7.073439359664916992e-01,4.149381536990404129e-03
2.845938205718994141e-01,2.105261012911796570e-02,2.034126967191696167e-01,4.882031083106994629e-01,2.737747039645910263e-03
4.582152962684631348e-01,1.294239610433578491e-02,2.208305299282073975e-01,3.058995604515075684e-01,2.112243324518203735e-03
6.249305605888366699e-01,9.797070175409317017e-03,1.656164675951004028e-01,1.977323144674301147e-01,1.923572272062301636e-03
7.676801681518554688e-01,9.415650740265846252e-03,1.023491770029067993e-01,1.187110766768455505e-01,1.843978301621973515e-03
8.325752019882202148e-01,1.182821951806545258e-02,5.722247809171676636e-02,9.631628543138504028e-02,2.057818230241537094e-03
8.742710947990417480e-01,1.644697226583957672e-02,2.922883071005344391e-02,7.751198858022689819e-02,2.541141584515571594e-03
8.924876451492309570e-01,2.529331110417842865e-02,1.766347326338291168e-02,6.110838800668716431e-02,3.447187365964055061e-03
8.762071728706359863e-01,4.725289344787597656e-02,1.391825266182422638e-02,5.693612247705459595e-02,5.685520824044942856e-03
7.901510596275329590e-01,1.202696114778518677e-01,1.201172918081283569e-02,6.295020878314971924e-02,1.461737323552370071e-02
5.216830372810363770e-01,3.430961370468139648e-01,9.680332615971565247e-03,7.587552815675735474e-02,4.966506734490394592e-02
2.193040549755096436e-01,5.970115661621093750e-01,6.110277492552995682e-03,6.917703896760940552e-02,1.083970218896865845e-01
9.595461934804916382e-02,7.034511566162109375e-01,4.285468719899654388e-03,5.288456752896308899e-02,1.434241682291030884e-01
4.409636929631233215e-02,7.536315321922302246e-01,3.527610795572400093e-03,4.077564924955368042e-02,1.579687893390655518e-01
2.333151176571846008e-02,7.819042801856994629e-01,3.724765731021761894e-03,3.362070024013519287e-02,1.574187278747558594e-01
1.560846716165542603e-02,8.081005215644836426e-01,5.799540318548679352e-03,3.039681911468505859e-02,1.400946676731109619e-01
1.384383905678987503e-02,8.265970945358276367e-01,1.738881133496761322e-02,3.145987167954444885e-02,1.107103377580642700e-01
1.690302602946758270e-02,7.633252143859863281e-01,9.778446704149246216e-02,3.744189068675041199e-02,8.454540371894836426e-02
2.597979269921779633e-02,3.860815465450286865e-01,5.056833028793334961e-01,3.737723082304000854e-02,4.487811774015426636e-02
2.874792739748954773e-02,2.923069335520267487e-02,9.187191724777221680e-01,1.881796494126319885e-02,4.484224133193492889e-03
2.686194144189357758e-02,5.488832481205463409e-03,9.518179893493652344e-01,1.432897429913282394e-02,1.502351718954741955e-03
2.484531141817569733e-02,4.792085848748683929e-03,9.480317831039428711e-01,2.095406316220760345e-02,1.376742729917168617e-03
3.292331844568252563e-02,8.967995643615722656e-03,8.888832330703735352e-01,6.729215383529663086e-02,1.933302148245275021e-03
4.867707937955856323e-02,2.359717153012752533e-02,6.078454256057739258e-01,3.161059617996215820e-01,3.774320241063833237e-03
4.024552926421165466e-02,3.786491975188255310e-02,1.524084061384201050e-01,7.642660737037658691e-01,5.215016193687915802e-03
2.588432095944881439e-02,4.278861358761787415e-02,2.958891354501247406e-02,8.960892558097839355e-01,5.648860242217779160e-03
2.331911213696002960e-02,4.439513385295867920e-02,1.364906691014766693e-02,9.126812815666198730e-01,5.955419968813657761e-03
3.064124286174774170e-02,4.247867688536643982e-02,1.290840469300746918e-02,9.088074564933776855e-01,5.164214409887790680e-03
6.207415461540222168e-02,3.621296584606170654e-02,2.392166480422019958e-02,8.741267323493957520e-01,3.664483549073338509e-03
1.691341251134872437e-01,2.663496136665344238e-02,6.200250238180160522e-02,7.395154237747192383e-01,2.713014371693134308e-03
3.788573443889617920e-01,1.661927811801433563e-02,1.037293300032615662e-01,4.986183047294616699e-01,2.175715519115328789e-03
5.642703175544738770e-01,1.208837516605854034e-02,8.189158141613006592e-02,3.396805524826049805e-01,2.069197129458189011e-03
7.748740911483764648e-01,9.858122095465660095e-03,4.715437442064285278e-02,1.661535799503326416e-01,1.959789544343948364e-03
9.100661277770996094e-01,7.812446914613246918e-03,2.482973039150238037e-02,5.567728355526924133e-02,1.614461652934551239e-03
9.595457911491394043e-01,7.923822849988937378e-03,1.384748518466949463e-02,1.714070513844490051e-02,1.542256912216544151e-03
9.651408195495605469e-01,1.463024504482746124e-02,9.304503910243511200e-03,8.385786786675453186e-03,2.538609551265835762e-03
9.127851724624633789e-01,5.976771563291549683e-02,8.696267381310462952e-03,9.264261461794376373e-03,9.486667811870574951e-03
5.430757999420166016e-01,3.698939979076385498e-01,8.704965934157371521e-03,1.672120764851570129e-02,6.160399317741394043e-02
9.441788494586944580e-02,7.456732988357543945e-01,4.017172381281852722e-03,1.467492897063493729e-02,1.412166953086853027e-01
2.129857614636421204e-02,7.981008291244506836e-01,2.281121443957090378e-03,1.066585816442966461e-02,1.676536798477172852e-01
1.023390330374240875e-02,8.072605133056640625e-01,2.220550086349248886e-03,9.079812094569206238e-03,1.712052971124649048e-01
6.547520868480205536e-03,8.281896710395812988e-01,3.079043934121727943e-03,7.994093932211399078e-03,1.541896164417266846e-01
4.941991530358791351e-03,8.552041053771972656e-01,7.712357677519321442e-03,7.220553699880838394e-03,1.249210610985755920e-01
4.962400533258914948e-03,8.388368487358093262e-01,4.503250867128372192e-02,8.373922668397426605e-03,1.027943491935729980e-01
